state,district,year,JAN-RF,JAN-DEP,FEB-RF,FEB-DEP,MAR-RF,MAR-DEP,APR-RF,APR-DEP,MAY-RF,MAY-DEP,JUN-RF,JUN-DEP,JUL-RF,JUL-DEP,AUG-RF,AUG-DEP,SEP-RF,SEP-DEP,OCT-RF,OCT-DEP,NOV-RF,NOV-DEP,DEC-RF,DEC-DEP
haryana,hissar.txt,2009,7.8,-45,8.0,-34,3.8,-61,12.8,41,20.1,45,20.4,-38,51.3,-58,11.5,-90,125.3,82,0.0,-100,0.0,-100
haryana,hissar.txt,2010,8.0,-43,3.0,-75,2.4,-75,0.4,-96,0.6,-96,35.9,10,147.4,21,86.6,-24,81.8,19,0.0,-100,0.0,-100
haryana,hissar.txt,2011,1.8,-84,18.2,49,2.2,-77,10.7,45,41.3,185,20.7,-41,48.7,-59,77.7,-32,121.7,112,0.0,-100,0.0,-100
haryana,hissar.txt,2012,4.2,-62,0.0,-100,0.0,-100,27.9,277,9.1,-37,7.7,-78,32.8,-72,145.9,28,23.7,-59,10.9,-16,0.3,-93
dnh,dnhdaman.txt,2008,0.0,-100,0.1,-86,0.0,-100,0.0,-100,0.0,-100,108.7,-71,763.0,-7,1031.5,65,377.3,21,2.5,-93,0.0,-100
dnh,dnhdaman.txt,2009,0.0,-100,0.0,-100,0.0,-100,0.0,-100,0.0,-100,130.6,-66,1448.1,76,251.4,-60,174.5,-44,92.9,146,0.0,-100
dnh,dnhdaman.txt,2010,0.0,-100,0.0,-100,0.0,-100,0.0,0.0,-100,265.4,-29,931.2,7,801.7,19,556.8,44,64.8,72,0.0,-100
dnh,dnhdaman.txt,2011,0.0,-100,0.0,-100,0.0,-100,0.0,-100,0.0,-100,131.1,-66,1131.1,28,1126.9,72,328.0,-16,4.7,-88,0.0,-100
dnh,dnhdaman.txt,2012,0.0,-100,0.0,-100,-100,0.0,-100,0.0,-100,50.4,-87,551.5,-38,392.2,-40,552.5,41,58.2,51,0.0,-100
up,shrawastinagar.txt,2008,123.0,-15,396.8,18,205.0,-28,186.9,-14,116.8,86
up,shrawastinagar.txt,2009,155.6,7,209.6,-38,383.7,34,223.4,3,109.6,74,0.0,-100
up,shrawastinagar.txt,2010,0.0,-100,1.4,-91,0.0,-100,0.0,-100,2.0,-93,70.0,-52,407.4,21,395.3,38,155.6,-28,0.5,-99,0.0,-100
up,shrawastinagar.txt,2011,0.0,-100,0.0,-100,5.4,-57,8.8,-2,43.8,33,123.6,-20,467.7,39,318.7,7,184.8,-10,0.0,-100,0.0,-100
up,shrawastinagar.txt,2012,13.0,-38,20.0,25,4.0,-68,0.0,-100,0.0,-100,112.2,-27,353.6,5,546.7,84,261.2,27,0.0,-100,0.0,-100
tn,salem.txt,2008,4.6,-64,10.4,22,99.4,510,35.5,-17,132.2,46,53.1,5,95.8,18,262.6,140,72.5,-48,163.2,-12,197.0,81
tn,salem.txt,2009,2.3,-82,0.0,-100,16.9,4,42.4,-1,130.4,44,64.7,28,63.2,-22,165.5,51,167.9,21,56.1,-70,142.8,31
tn,salem.txt,2010,0.6,-95,0.0,-100,2.8,-83,21.9,-49,129.2,42,124.5,146,111.9,37,202.8,86,106.6,-23,165.0,-11,328.7,203
tn,salem.txt,2011,2.4,-72,6.3,-16,20.5,28,144.1,167,46.8,-54,38.5,-41,85.3,-12,184.1,54,140.5,-12,170.7,-11,229.6,85
tn,salem.txt,2012,0.0,-100,0.0,-100,0.0,-100,36.1,-33,79.2,-21,52.4,-20,99.4,3,144.6,21,144.6,-9,198.3,4,62.0,-50
tn,tirunelveli.txt,2008,9.4,-77,53.2,71,400.5,860,106.4,73,2.9,-92,11.0,-47,41.4,79,74.0,330,21.3,-33,322.0,132,171.3,-12
tn,tirunelveli.txt,2009,8.2,-80,0.0,-100,28.2,-32,69.9,13,25.8,-33,15.3,-26,54.1,134,30.0,74,27.9,-12,115.0,-17,405.4,109
tn,tirunelveli.txt,2010,35.9,-13,0.1,-100,4.6,-89,43.2,-30,36.6,-5,26.0,26,63.4,174,15.6,-9,84.6,167,111.9,-19,291.7,51
tn,tirunelveli.txt,2011,21.9,-38,52.6,55,44.7,-7,78.0,11,5.0,-90,49.1,30,21.2,-46,22.0,-18,15.4,-60,307.5,95,253.6,21
tn,tirunelveli.txt,2012,40.8,15,29.9,-12,30.4,-37,61.8,-12,8.5,-82,1.0,-97,16.0,-59,12.6,-53,7.3,-81,302.7,92,139.1,-34
mp,satna.txt,2008,0.9,-97,8.5,-58,0.3,-97,3.0,-36,7.7,43,205.5,65,206.9,-34,212.5,-35,101.1,-44,4.1,-89,3.5,-67
mp,satna.txt,2009,12.9,-56,0.0,-100,1.4,-88,3.8,-19,14.5,169,25.8,-79,207.6,-34,192.5,-42,152.0,-16,220.4,465,58.9,450
mp,satna.txt,2010,1.7,-94,5.5,-73,0.0,-100,0.1,-98,1.6,-70,16.9,-86,228.1,-27,209.7,-36,176.4,-3,13.7,-65,9.7,-9
mp,satna.txt,2011,0.0,-100,0.9,-94,0.2,-98,1.1,-71,7.3,59,328.6,172,252.1,-18,289.8,-13,143.9,-26,3.1,-90,0.0,-100
mp,satna.txt,2012,32.3,40,0.0,-100,3.9,-59,0.2,-95,0.0,-100,15.6,-87,279.7,-9,455.1,37,169.3,-13,3.5,-89,0.0,-100
andamanAndNicobar,andaman.txt,2008,11.8,-70,67.7,244,97.3,935,194.7,243,650.4,74,503.9,-5,595.6,30,498.9,9,399.8,-14,243.1,-19,303.1,44
andamanAndNicobar,andaman.txt,2009,0.0,-100,0.0,-100,23.8,153,131.9,133,274.4,-27,758.2,43,345.5,-25,447.6,-2,421.1,-10,319.6,7,51.2,-76
andamanAndNicobar,andaman.txt,2010,103.5,161,0.0,-100,0.0,-100,5.0,-90,408.1,10,394.5,-26,597.1,29,788.5,72,292.5,-36,544.8,91,94.7,-53
andamanAndNicobar,andaman.txt,2011,153.1,368,41.7,162,262.3,2950,40.0,-25,341.1,-1,461.4,-8,759.0,63,815.7,77,1169.0,157,150.0,-46,89.5,-55
andamanAndNicobar,andaman.txt,2012,27.5,-16,18.5,16,0.0,-100,38.0,-29,602.5,75,777.0,54,360.3,-23,522.0,13,1085.0,139,265.9,-4,246.1,24
mizoram,chhimtuipui.txt,2008,0.0,-100,0.0,-100,0.0,-100,337.5,14
mizoram,chhimtuipui.txt,2009,0.0,-100,20.7,-71,79.0,-56
mizoram,chhimtuipui.txt,2010
mizoram,chhimtuipui.txt,2011
mizoram,chhimtuipui.txt,2012,0.0,-100,0.0,-100,99.0,-8,124.0,-33,296.5,-16
jharkhand,gumla.txt,2008,74.2,237,533.0,36,278.2,-28
jharkhand,gumla.txt,2009,166.0,109.7,44.4,18.7
jharkhand,gumla.txt,2010,92.1,-56,234.2,-37,211.2,-43,245.4,-6,147.6,73,0.0,-100
jharkhand,gumla.txt,2011,302.5,32,201.1,-46,466.1,36
jharkhand,gumla.txt,2012,28.5,40,287.2,25,338.8,-9,439.0,28,351.7,40,49.8,-27,102.4,688
assam,golaghat.txt,2008,17.2,-7,5.3,-82,81.6,14,53.3,-63,210.7,-21,278.9,10,253.2,-16,240.5,-20,132.6,-35,74.6,-41,0.0,-100
assam,golaghat.txt,2009,0.0,-100,15.3,-47,40.3,-44,140.9,-3,114.2,-57,163.2,-36,334.0,10,187.5,-38,151.7,-26,70.4,-44,6.6,-70
assam,golaghat.txt,2010,111.1,55,213.8,48,305.0,14,281.0,11,339.4,12,183.8,-39,175.5,-14,85.7,-32,7.5,-65
assam,golaghat.txt,2011,14.1,-17,3.0,-90,63.2,-3,61.9,-54,308.3,26,231.6,-9,490.1,56,201.9,-26,135.2,-35,29.7,-71,4.1,-79
assam,golaghat.txt,2012,17.8,5,10.1,-66,10.6,-84,213.7,57,148.0,-40,273.4,8,216.8,-31,254.3,-6,244.4,17,60.6,-42,0.1,-99
bihar,purnea.txt,2008,20.9,76,4.0,-58,9.2,-37,12.7,-59,110.2,-6,309.2,23,617.9,60,622.4,108,258.6,2,77.1,-24,0.0,-100
bihar,purnea.txt,2009,0.0,-100,3.3,-66,7.4,-49,3.3,-89,269.9,131,214.3,-15,416.2,8,560.7,87,72.7,-71,222.6,120,11.2,45
bihar,purnea.txt,2010,0.0,-100,0.0,-100,0.0,-100,30.6,-2,241.3,107,431.7,72,690.2,79,353.3,18,302.0,20,42.3,-58,0.6,-92
bihar,purnea.txt,2011,0.3,-97,13.5,50,14.1,9,111.0,229,257.1,111,303.2,24,693.8,60,437.4,29,465.4,57,1.8,-98,2.6,-68
bihar,purnea.txt,2012,6.1,-33,3.6,-60,7.9,-39,118.4,251,22.1,-82,91.1,-63,296.8,-32,89.2,-74,164.2,-44,47.0,-44,0.2,-98
mp,dhar.txt,2008,0.0,-100,0.0,-100,0.0,-100,0.0,-100,0.0,-100,71.9,-39,241.0,-6,99.5,-60,242.1,39,32.8,3,0.0,-100
mp,dhar.txt,2009,0.0,-100,0.0,-100,0.8,-20,0.0,-100,4.6,-8,64.6,-45,314.1,23,119.0,-52,105.9,-39,54.7,72,56.6,332
mp,dhar.txt,2010,0.5,-86,0.3,-50,0.0,-100,0.0,-100,0.3,-94,99.4,-16,211.7,-17,324.0,31,143.1,-18,0.0,-100,49.2,276
mp,dhar.txt,2011,0.0,-100,0.0,-100,0.0,-100,0.0,-100,0.0,-100,46.7,-63,240.1,-10,378.3,45,110.8,-36,0.0,-100,0.0,-100
mp,dhar.txt,2012,0.0,-100,0.0,-100,0.0,-100,0.0,-100,12.1,195,24.1,-81,248.0,-7,244.4,-7,229.5,33,1.3,-96,0.0,-100
rajasthan,nagaur.txt,2008,0.0,-100,0.0,-100,0.0,-100,3.0,-23,11.3,-17,90.0,129,72.7,-52,162.2,38,44.0,-18,0.0,-100,0.0,-100
rajasthan,nagaur.txt,2009,4.0,-27,0.0,-100,0.0,-100,0.0,-100,0.0,-100,26.5,-33,74.3,-51,35.3,-70,9.0,-83,0.0,-100,0.0,-100
rajasthan,nagaur.txt,2010,0.0,-100,4.8,-23,0.0,-100,0.0,-100,0.0,-100,47.7,21,135.3,-11,234.8,100,89.8,68,0.0,-100,17.3,541
rajasthan,nagaur.txt,2011,0.0,-100,10.5,91,0.0,-100,1.1,-77,5.5,-64,58.1,37,123.5,-13,142.0,22,64.7,36,0.3,-96,0.0,-100
rajasthan,nagaur.txt,2012,0.4,-90,0.0,-100,0.0,-100,1.1,-77,19.0,24,5.0,-88,24.7,-83,349.4,201,99.4,110,0.3,-96,0.0,-100
jk,anantnag.txt,2008,139.7,71,155.0,56,15.9,-90,84.4,-28,101.5,2,72.2,29,62.2,-27,73.1,-2,66.0,18,37.7,1,31.2,-17
jk,anantnag.txt,2009,166.1,104,128.2,29,76.5,-50,107.7,-8,82.9,-17,92.7,66,78.4,-9,47.2,-37,43.9,-21,5.6,-85,67.4,78
jk,anantnag.txt,2010,53.9,-34,110.0,11,65.2,-57,142.9,22,266.9,167,100.1,79,91.2,6,107.2,44,87.7,57,62.6,67,25.6,-32
jk,anantnag.txt,2011,47.4,-43,184.9,84,125.9,-18,183.1,61,50.9,-50,36.5,-44,57.2,-35,81.7,0,115.2,129,16.4,-58,14.5,-62
jk,anantnag.txt,2012,133.5,60,181.1,80,63.8,-58,138.0,22,80.0,-21,46.3,-29,42.1,-52,90.8,11,112.8,124,15.5,-61,13.7,-64
rajasthan,dungarpur.txt,2008,0.0,-100,0.0,-100,0.0,-100,1.0,0,0.0,-100,10.0,-88,184.0,-19,137.7,-46,91.7,-25,0.0,-100,0.0,-100
rajasthan,dungarpur.txt,2009,0.0,-100,0.0,-100,0.7,-63,0.0,-100,0.0,-100,35.1,-57,363.3,59,238.3,-6,61.2,-50,14.8,-2,6.0,-53
rajasthan,dungarpur.txt,2010,0.0,-100,0.0,-100,0.0,-100,0.0,-100,0.0,-100,25.6,-69,177.3,-22,248.4,-2,106.1,-13,0.0,-100,36.0,181
rajasthan,dungarpur.txt,2011,0.0,-100,0.0,-100,0.0,-100,0.0,-100,0.0,-100,15.5,-80,279.1,22,471.8,113,189.3,72,0.0,-100,0.0,-100
rajasthan,dungarpur.txt,2012,0.0,-100,0.0,-100,0.0,-100,0.0,-100,0.0,-100,4.5,-94,273.5,20,344.7,55,306.8,178,0.0,-100,0.0,-100
chhattisgarh,korba.txt,2008,0.0,-100,10.0,-47,0.0,-100,0.0,-100,0.0,-100,204.1,9,489.7,14,314.3,-30,213.0,-1,2.5,-95,0.0,-100
chhattisgarh,korba.txt,2009,0.0,-100,0.0,-100,0.0,-100,0.0,-100,0.0,-100,3.7,-98,448.9,5,275.6,-38,71.8,-67,22.6,-57,0.0,-100
chhattisgarh,korba.txt,2010,0.0,-100,0.0,-100,0.0,-100,0.0,-100,0.0,-100,36.3,-81,471.6,10,328.5,-26,207.3,-3,26.7,-50,6.7,-53
chhattisgarh,korba.txt,2011,0.0,-100,2.1,-86,0.0,-100,11.7,-6,0.0,-100,152.2,-17,337.7,-18,445.4,2,527.3,144,14.0,-70,0.0,-100
chhattisgarh,korba.txt,2012,79.0,359,0.0,-100,0.0,-100,6.0,-52,0.0,-100,128.2,-30,428.3,5,473.6,9,250.9,16,10.1,-79,30.0,111
orissa,angul.txt,2008,53.0,311,6.2,-75,10.8,-56,36.1,22,30.2,-26,413.8,108,294.6,-12,311.7,-17,379.9,67,10.4,-89,1.1,-93
orissa,angul.txt,2009,0.0,-100,0.0,-100,1.2,-95,0.0,-100,54.0,33,69.4,-65,645.0,94,320.3,-15,109.0,-52,112.9,19,30.8,104
orissa,angul.txt,2010,1.7,-87,0.2,-99,19.9,-18,2.5,-92,96.0,136,109.8,-45,216.7,-35,221.9,-41,194.9,-14,76.8,-19,7.2,-52
orissa,angul.txt,2011,0.0,-100,32.2,69,8.8,-65,41.5,40,94.3,70,207.4,1,165.9,-48,305.5,-14,428.7,88,38.5,-61,0.0,-100
orissa,angul.txt,2012,104.4,1413,5.7,-70,0.0,-100,4.6,-85,15.6,-72,128.7,-37,355.3,11,404.6,14,242.1,6,62.4,-36,61.1,316
mp,jhabua.txt,2008,0.0,-100,0.0,-100,0.0,-100,0.0,-100,0.0,-100,88.2,-16,146.9,-40,158.5,-42,203.2,19,34.5,12,0.0,-100
mp,jhabua.txt,2009,0.0,-100,0.0,-100,0.0,-100,0.0,-100,0.0,-100,23.0,-78,302.5,24,129.6,-53,107.9,-37,40.2,30,17.2,30
mp,jhabua.txt,2010,0.0,-100,0.0,-100,0.0,-100,0.0,-100,0.0,-100,44.0,-58,169.9,-30,273.7,0,117.7,-31,0.0,-100,34.5,161
mp,jhabua.txt,2011,0.0,-100,0.0,-100,0.0,-100,0.0,-100,0.0,-100,52.6,-51,266.7,11,491.6,98,115.7,-22,0.0,-100,0.0,-100
mp,jhabua.txt,2012,0.0,-100,0.0,-100,0.0,-100,0.0,-100,0.0,-100,4.1,-96,297.8,24,390.0,57,322.1,117,0.0,-100,0.0,-100
uttarakhand,chamoli.txt,2008,4.8,-89,163.8,59,354.0,31,273.2,-3,87.2,-28,31.3,-22,15.3,59
uttarakhand,chamoli.txt,2009,32.2,-69,232.2,-14,124.5,-56,131.6,9,35.6,-11,6.6,-31
uttarakhand,chamoli.txt,2010,0.0,-100,33.5,-54,17.8,-78,27.7,-38,63.9,7,121.8,18,438.9,62,472.1,67,437.7,263,5.2,-87,1.5,-84
uttarakhand,chamoli.txt,2011,19.9,-65,77.7,0,19.0,-77,14.4,-66,64.7,-7,170.5,57,399.2,38,508.8,55,210.0,59,4.6,-89,0.3,-97
uttarakhand,chamoli.txt,2012,53.6,-7,18.8,-76,36.6,-55,47.0,10,9.7,-86,41.1,-62,412.3,42,427.6,30,229.2,74,2.7,-94,4.8,-53
karnataka,bagalkote.txt,2008,0.0,-100,16.7,882,94.2,1677,10.3,-57,37.5,-35,46.5,-37,28.3,-63,60.2,-16,135.4,-7,60.3,-41,27.2,-2
karnataka,bagalkote.txt,2009,0.0,-100,0.0,-100,2.9,-45,14.8,-38,66.3,14,119.0,62,41.7,-45,107.3,50,195.6,35,220.1,116,28.8,4
karnataka,bagalkote.txt,2010,13.4,1118,0.1,-94,0.0,-100,10.6,-56,57.4,-1,109.7,50,89.6,18,149.3,109,64.2,-56,58.3,-43,83.2,200
karnataka,bagalkote.txt,2011,0.0,-100,1.9,27,0.4,-91,39.2,67,81.0,41,74.9,-6,77.6,5,107.0,48,57.1,-58,90.4,-20,0.0,-100
karnataka,bagalkote.txt,2012,0.0,-100,0.0,-99,0.0,-100,31.9,36,17.6,-69,33.2,-59,54.3,-26,67.8,-6,50.0,-64,93.6,-17,41.8,65
andhra,kurnool.txt,2008,0.0,-100,12.8,700,99.5,1743,0.1,-99,34.5,-32,42.2,-45,100.7,-14,137.0,17,129.3,-11,90.1,-3,61.3,148
andhra,kurnool.txt,2009,0.1,-90,0.0,-100,12.8,137,0.0,-100,67.5,34,88.6,15,24.7,-79,88.5,-25,227.3,56,197.2,112,57.8,134
andhra,kurnool.txt,2010,4.1,310,0.0,-100,0.0,-100,18.8,12,41.4,-18,91.7,19,194.0,66,208.5,77,124.5,-15,80.6,-14,48.2,95
andhra,kurnool.txt,2011,0.0,-100,3.7,95,0.0,-100,9.2,-50,37.0,-28,58.4,-27,117.8,2,145.1,17,34.9,-75,58.9,-44,17.1,-40
andhra,kurnool.txt,2012,5.6,367,0.0,-100,3.2,-44,35.5,94,34.4,-33,32.6,-60,141.8,22,151.2,22,96.3,-31,60.4,-43,46.6,64
up,pilibhit.txt,2008,0.0,-100,1.3,-75,6.6,-67,67.2,-42,148.0,-56,77.2,-77,51.2,-73,0.0,-100
up,pilibhit.txt,2009,19.1,-84,127.9,-62,295.2,-12,205.8,10,145.6,122,9.1,153
up,pilibhit.txt,2010,1.8,-93,26.5,47,0.0,-100,0.0,-100,19.6,-2,25.0,-78,398.0,19,400.8,20,275.2,47,0.0,-100,0.0,-100
up,pilibhit.txt,2011,0.0,-100,0.7,-96,2.0,-86,6.1,5,85.1,270,111.9,-1,333.1,2,349.5,2,148.8,-28,0.0,-100,0.0,-100
up,pilibhit.txt,2012,17.2,-18,0.0,-100,0.8,-94,8.9,53,0.0,-100,16.1,-86,276.8,-15,225.9,-34,236.6,15,0.0,-100,0.0,-100
up,etah.txt,2008,0.0,-100,3.8,-12,9.6,-23,98.7,97,157.2,-28,175.5,-31,46.5,-65,0.0,-100
up,etah.txt,2009,0.0,-100,0.0,-100,18.3,326,12.3,-1,0.0,-100,41.9,-81,109.4,-57,64.4,-51,31.3,-22,20.8,845
up,etah.txt,2010,5.4,-68,7.3,-38,0.0,-100,0.0,-100,7.4,-40,3.0,-94,190.2,-13,111.2,-56,246.0,86,0.0,-100,10.0,355
up,etah.txt,2011,0.0,-100,13.7,14,3.7,-63,1.3,-70,11.5,-1,79.2,52,213.8,6,169.9,-30,61.2,-48,0.0,-100,0.0,-100
up,etah.txt,2012,37.0,185,0.0,-100,0.0,-100,11.0,150,2.7,-77,5.0,-90,161.5,-20,181.3,-25,74.3,-37,0.0,-100,0.0,-100
mp,chindwara.txt,2008,0.0,-100,12.8,-39,27.4,59,8.8,-10,0.8,-93,110.6,-36,127.8,-64,165.7,-51,194.8,-4,19.3,-61,0.0,-100
mp,chindwara.txt,2009,0.0,-100,0.0,-100,0.0,-100,0.0,-100,0.0,-100,45.8,-73,725.2,106,91.0,-73,247.4,22,52.9,7,97.3,493
mp,chindwara.txt,2010,0.0,-100,0.0,-100,0.0,-100,0.0,-100,0.0,-100,160.3,-7,329.7,-7,382.3,12,196.3,-3,8.2,-83,56.7,246
mp,chindwara.txt,2011,0.0,-100,0.0,-100,0.0,-100,0.0,-100,0.0,-100,176.9,21,510.1,80,233.7,-16,179.0,3,0.0,-100,0.0,-100
mp,chindwara.txt,2012,68.3,290,0.0,-100,0.0,-100,0.0,-100,0.7,-92,122.1,-17,292.0,3,327.0,18,248.3,42,20.3,-53,0.0,-100
kerala,wynad.txt,2008,0.0,-100,19.2,116,166.3,649,89.4,-8,102.0,-45,312.5,-55,416.7,-64,413.8,-35,159.3,-39,450.7,117,11.8,-88
kerala,wynad.txt,2009,0.0,-100,0.0,-100,95.7,331,47.1,-51,123.9,-34,309.8,-55,1256.1,8,185.4,-71,240.3,-7,183.0,-12,203.6,99
kerala,wynad.txt,2010,37.0,507,14.1,58,13.1,-41,131.3,36,124.4,-34,378.2,-46,494.8,-58,292.8,-54,163.5,-37,170.7,-18,218.0,113
kerala,wynad.txt,2011,0.0,-100,35.3,325,22.2,27,208.4,150,74.6,-57,701.3,0,508.1,-54,461.3,-22,296.2,28,221.7,4,94.0,0
kerala,wynad.txt,2012,0.8,-83,7.8,-6,16.2,-7,163.1,96,42.6,-76,278.4,-60,306.2,-72,478.2,-19,292.0,27,110.0,-48,132.8,42
punjab,hoshiarpur.txt,2008,21.8,-46,10.6,-73,0.0,-100,33.7,125,8.3,-60,261.2,267,214.4,-22,390.1,65,40.8,-70,11.9,-61,0.0,-100
punjab,hoshiarpur.txt,2009,8.8,-78,27.7,-29,16.0,-60,34.8,132,3.3,-84,2.8,-96,291.9,6,153.6,-35,49.4,-64,1.7,-94,12.1,64
punjab,hoshiarpur.txt,2010,5.8,-86,8.1,-79,0.4,-99,0.0,-100,16.4,-21,34.3,-52,263.7,-4,195.3,-17,107.0,-21,34.8,13,0.6,-92
punjab,hoshiarpur.txt,2011,5.8,-85,66.0,66,9.5,-76,13.9,-13,22.1,8,128.2,71,171.1,-38,206.2,-15,114.8,-9,0.0,-100,0.0,-100
punjab,hoshiarpur.txt,2012,84.4,120,3.6,-91,4.7,-88,20.3,27,0.5,-98,9.7,-87,130.8,-53,67.3,-72,107.7,-14,0.5,-98,0.2,-98
up,muzaffarnagar.txt,2008,76.4,-70,111.8,-57,46.7,-67,0.0,-100,10.7,138
up,muzaffarnagar.txt,2009,10.4,-58,30.6,47,1.4,-90,12.2,130,3.0,-74,1.9,-96,81.8,-68,28.1,-89,113.5,-20,0.0,-100,0.0,-100
up,muzaffarnagar.txt,2010,3.9,-84,7.5,-64,0.0,-100,0.0,-100,9.0,-22,17.1,-68,189.5,-26,186.1,-28,146.3,3,0.0,-100,1.0,-78
up,muzaffarnagar.txt,2011,0.0,-100,9.2,-53,11.1,-23,1.5,-75,37.1,159,76.0,17,142.7,-46,105.0,-61,51.6,-62,0.0,-100,0.0,-100
up,muzaffarnagar.txt,2012,11.6,-54,0.3,-98,7.7,-47,8.9,51,1.1,-92,0.0,-100,191.3,-28,217.7,-19,48.4,-65,0.2,-99,1.3,-79
bihar,katihar.txt,2008,144.4,-35,207.3,-42,341.7,18,149.9,-39,17.0,-82
bihar,katihar.txt,2009,24.6,-89,204.1,-43,327.5,14,72.9,-70,132.8,41
bihar,katihar.txt,2010,0.0,-100,0.0,-100,0.0,-100,47.0,-55,144.4,-35,176.0,-51,117.9,-59,168.6,-31,24.1,-74,0.0,-100
bihar,katihar.txt,2011,0.0,-100,3.3,-55,6.7,-27,16.3,-34,112.2,17,263.5,24,180.0,-50,182.7,-32,197.7,-27,3.2,-96,0.0,-100
bihar,katihar.txt,2012,11.7,-5,0.0,-100,5.3,-42,46.4,89,16.9,-82,48.1,-77,242.7,-32,148.0,-45,244.6,-9,120.5,62,0.0,-100
jharkhand,godda.txt,2008
jharkhand,godda.txt,2009,69.0,175.0,35.9,73.5,0.0,-100
jharkhand,godda.txt,2010,0.0,-100,33.1,-81,212.9,-24,176.9,-26,130.5,-33,13.5,-83
jharkhand,godda.txt,2011,255.6,50,206.4,-30,399.0,58,165.2,-27,0.0,-100
jharkhand,godda.txt,2012,0.0,-100,0.0,-100,0.0,-100,0.0,-100,0.5,-99,76.1,-55,389.1,32,63.9,-75,152.9,-32,0.0,-100,-100
assam,sibsagar.txt,2008,16.0,-46,5.6,-87,77.9,-20,97.0,-56,193.5,-45,327.8,-7,356.5,-17,293.9,-27,190.6,-34,108.1,-25,4.6,-86
assam,sibsagar.txt,2009,7.1,-76,28.7,-33,26.1,-73,122.4,-44,88.0,-75,256.0,-27,280.8,-35,396.1,-2,309.8,7,105.9,-27,23.5,-28
assam,sibsagar.txt,2010,60.7,-38,317.9,44,303.8,-13,267.7,-24,417.6,-3,347.8,-14,432.9,50,159.7,10,28.2,-13
assam,sibsagar.txt,2011,0.0,-100,0.0,-100,0.0,-100,129.0,-50,186.7,-27,500.3,33,201.0,-41,406.8,107,52.5,-45,6.7,-67
assam,sibsagar.txt,2012,22.7,13,4.1,-88,37.8,-52,347.6,175,176.3,-31,208.2,-19,324.3,-13,285.3,-17,205.4,4,45.3,-53,0.1,-100
maharashtra,chandrapur.txt,2008,2.6,-76,12.7,-2,53.5,215,2.9,-76,3.2,-75,141.5,-24,318.2,-19,398.6,7,133.9,-36,7.3,-88,0.0,-100
maharashtra,chandrapur.txt,2009,0.0,-100,0.0,-100,1.8,-89,7.4,-39,12.9,1,64.3,-65,335.8,-15,186.0,-50,64.8,-69,49.7,-17,37.8,244
maharashtra,chandrapur.txt,2010,8.7,-20,14.1,9,12.7,-25,4.5,-63,0.0,-100,158.5,-15,504.8,28,485.1,31,357.4,71,62.4,5,42.5,286
maharashtra,chandrapur.txt,2011,0.0,-100,19.7,121,3.4,-77,45.3,319,0.5,-96,179.7,0,195.1,-48,367.7,-2,227.7,12,8.0,-88,0.0,-100
maharashtra,chandrapur.txt,2012,7.8,-32,0.0,-100,0.0,-100,2.3,-79,0.0,-100,102.8,-43,444.3,19,455.2,22,253.2,25,54.3,-17,18.4,86
kerala,pathanamthitta.txt,2008,0.0,-100,65.3,73,157.7,97,198.4,9,61.5,-78,287.0,-47,644.1,25,346.1,1,368.2,41,345.9,8,142.9,-29
kerala,pathanamthitta.txt,2009,5.5,-74,12.0,-68,105.7,32,115.4,-37,156.8,-43,378.0,-30,454.0,-12,227.4,-33,290.3,11,222.7,-31,299.9,48
kerala,pathanamthitta.txt,2010,31.0,46,0.7,-98,66.3,-17,210.0,15,268.2,-3,502.5,-7,432.5,-16,402.2,18,259.4,-1,454.9,42,526.4,160
kerala,pathanamthitta.txt,2011,46.0,132,74.3,64,92.5,25,269.7,46,175.5,-40,591.2,6,305.7,-43,286.2,-19,334.2,26,165.7,-54,132.8,-38
kerala,pathanamthitta.txt,2012,9.1,-54,13.0,-71,84.6,14,281.5,52,84.6,-71,179.5,-68,270.6,-50,451.6,28,138.4,-48,158.9,-56,120.1,-44
kerala,idukki.txt,2008,5.0,-70,44.9,68,166.5,215,120.2,-24,65.2,-78,494.3,-33,718.9,-19,638.4,6,426.8,18,283.5,-26,62.4,-68
kerala,idukki.txt,2009,10.1,-40,0.3,-99,102.7,94,42.9,-73,226.7,-23,443.2,-40,983.4,11,335.8,-44,533.0,47,296.1,-23,236.1,20
kerala,idukki.txt,2010,12.5,-26,0.0,-100,41.3,-22,160.4,2,182.9,-38,786.5,7,777.3,-12,543.6,-10,306.1,-16,427.9,12,305.6,55
kerala,idukki.txt,2011,43.7,226,40.5,83,17.4,-60,272.0,81,80.9,-65,869.7,33,676.1,-14,709.9,35,382.3,24,372.3,8,172.4,0
kerala,idukki.txt,2012,8.8,-34,2.6,-88,47.2,8,277.0,84,106.4,-54,423.9,-35,501.0,-36,606.1,15,273.1,-11,202.4,-41,147.7,-15
up,mirzapur.txt,2008,316.2,280,455.1,69,327.8,11,22.3,-88,0.0,-100
up,mirzapur.txt,2009,2.4,-97,170.4,-37,42.9,-85,91.7,-52,37.9,12,18.5,120
up,mirzapur.txt,2010,0.0,-100,14.5,7,0.0,-100,0.0,-100,0.0,-100,0.0,-100,143.7,-47,245.2,-17,240.0,25,12.0,-64,0.3,-96
up,mirzapur.txt,2011,0.0,-100,0.4,-97,0.0,-100,0.0,-100,0.0,-100,163.3,79,109.3,-62,317.0,9,321.3,39,6.7,-80,0.0,-100
